,time,hight,temp,disp,type
0,120.0,0.0,268.15,0.0,268.15
1,240.0,0.0,268.15,3.580565000000008e-06,268.15
2,360.0,0.0,268.15,9.22679500000001e-06,268.15
3,480.0,0.0,268.15,1.5530105000000003e-05,268.15
4,600.0,0.0,268.15,2.3119925000000007e-05,268.15
5,720.0,0.0,268.15,3.2743450000000006e-05,268.15
6,840.0,0.0,268.15,4.2147635000000005e-05,268.15
7,960.0,0.0,268.15,5.0725460000000005e-05,268.15
8,1080.0,0.0,268.15,5.9236045e-05,268.15
9,1200.0,0.0,268.15,6.99024185e-05,268.15
10,1320.0,0.0,268.15,8.120059749999999e-05,268.15
11,1440.0,0.0,268.15,9.1087815e-05,268.15
12,1560.0,0.0,268.15,9.9937915e-05,268.15
13,1680.0,0.0,268.15,0.00011090183,268.15
14,1800.0,0.0,268.15,0.00011762142,268.15
15,1920.0,0.0,268.15,0.00012349081000000001,268.15
16,2040.0,0.0,268.15,0.00012755489000000001,268.15
17,2160.0,0.0,268.15,0.0001313014,268.15
18,2280.0,0.0,268.15,0.000134612085,268.15
19,2400.0,0.0,268.15,0.000138713835,268.15
20,2520.0,0.0,268.15,0.000141701695,268.15
21,2640.0,0.0,268.15,0.00014420557,268.15
22,2760.0,0.0,268.15,0.00014925813500000002,268.15
23,2880.0,0.0,268.15,0.00015660906000000002,268.15
24,3000.0,0.0,268.15,0.00016445541,268.15
25,3120.0,0.0,268.15,0.000171503065,268.15
26,3240.0,0.0,268.15,0.00017918204,268.15
27,3360.0,0.0,268.15,0.00018713379,268.15
28,3480.0,0.0,268.15,0.00019611264,268.15
29,3600.0,0.0,268.15,0.00020408864000000002,268.15
30,3720.0000000000005,0.0,268.15,0.00021078204,268.15
31,3840.0,0.0,268.15,0.00021557284,268.15
32,3960.0000000000005,0.0,268.15,0.00021987869000000002,268.15
33,4080.0,0.0,268.15,0.00022441004,268.15
34,4200.0,0.0,268.15,0.00022908019,268.15
35,4320.0,0.0,268.15,0.00023517799000000004,268.15
36,4440.0,0.0,268.15,0.00024328469,268.15
37,4560.0,0.0,268.15,0.00025358199,268.15
38,4680.0,0.0,268.15,0.00026102924,268.15
39,4800.0,0.0,268.15,0.00027094504,268.15
40,4920.0,0.0,268.15,0.00028153609,268.15
41,5040.0,0.0,268.15,0.00029174229,268.15
42,5160.0,0.0,268.15,0.00030519964,268.15
43,5280.0,0.0,268.15,0.00031852819,268.15
44,5400.0,0.0,268.15,0.00033209374,268.15
45,5520.0,0.0,268.15,0.00034660144,268.15
46,5640.0,0.0,268.15,0.00035958003999999997,268.15
47,5760.0,0.0,268.15,0.00037008669000000006,268.15
48,5880.0,0.0,268.15,0.00037903454000000005,268.15
49,6000.0,0.0,268.15,0.00038890364,268.15
50,6120.0,0.0,268.15,0.00039859009,268.15
51,6240.0,0.0,268.15,0.00040701529,268.15
52,6360.0,0.0,268.15,0.00041490079000000004,268.15
53,6480.0,0.0,268.15,0.00042275619,268.15
54,6600.0,0.0,268.15,0.00043129014,268.15
55,6720.0,0.0,268.15,0.00044238374000000005,268.15
56,6840.0,0.0,268.15,0.00045453879,268.15
57,6960.0,0.0,268.15,0.00046829129000000005,268.15
58,7080.0,0.0,268.15,0.00048070004,268.15
59,7200.0,0.0,268.15,0.00049537654,268.15
60,7320.0,0.0,268.15,0.00050834464,268.15
61,7440.000000000001,0.0,268.15,0.00052621224,268.15
62,7560.0,0.0,268.15,0.00053950314,268.15
63,7680.0,0.0,268.15,0.00055580949,268.15
64,7799.999999999999,0.0,268.15,0.00056933879,268.15
65,7920.000000000001,0.0,268.15,0.00058094024,268.15
66,8040.0,0.0,268.15,0.0005900459400000001,268.15
67,8160.0,0.0,268.15,0.00060097549,268.15
68,8280.0,0.0,268.15,0.0006137885900000001,268.15
69,8400.0,0.0,268.15,0.0006210012400000002,268.15
70,8520.0,0.0,268.15,0.0006304960400000001,268.15
71,8640.0,0.0,268.15,0.0006414499400000001,268.15
72,8760.0,0.0,268.15,0.00065062569,268.15
73,8880.0,0.0,268.15,0.0006626233900000001,268.15
74,9000.0,0.0,268.15,0.00067762419,268.15
75,9120.0,0.0,268.15,0.0006909027399999999,268.15
76,9240.0,0.0,268.15,0.00070524599,268.15
77,9360.0,0.0,268.15,0.00071933459,268.15
78,9480.0,0.0,268.15,0.00073300509,268.15
79,9600.0,0.0,268.15,0.0007487168400000001,268.15
80,9720.0,0.0,268.15,0.00076302004,268.15
81,9840.0,0.0,268.15,0.0007770047400000001,268.15
82,9960.0,0.0,268.15,0.00078770634,268.15
83,10080.0,0.0,268.15,0.00079578399,268.15
84,10200.0,0.0,268.15,0.0008028354400000001,268.15
85,10320.0,0.0,268.15,0.0008114504400000001,268.15
86,10440.0,0.0,268.15,0.00081986714,268.15
87,10560.0,0.0,268.15,0.0008280720900000001,268.15
88,10680.0,0.0,268.15,0.00083671899,268.15
89,10800.0,0.0,268.15,0.00084653999,268.15
90,10920.0,0.0,268.15,0.00086023374,268.15
91,11040.0,0.0,268.15,0.00087433484,268.15
92,11160.0,0.0,268.15,0.00088751504,268.15
93,11280.0,0.0,268.15,0.0008985500400000001,268.15
94,11400.0,0.0,268.15,0.00091381839,268.15
95,11520.0,0.0,268.15,0.0009272384400000001,268.15
96,11640.0,0.0,268.15,0.00094223734,268.15
97,11760.0,0.0,268.15,0.0009568986899999999,268.15
98,11880.0,0.0,268.15,0.0009677133400000001,268.15
99,12000.0,0.0,268.15,0.00097680424,268.15
100,12120.0,0.0,268.15,0.00098465159,268.15
101,12240.0,0.0,268.15,0.00099163434,268.15
102,12360.0,0.0,268.15,0.0009976162900000001,268.15
103,12480.0,0.0,268.15,0.00100334449,268.15
104,12600.0,0.0,268.15,0.0010101246900000001,268.15
105,12720.0,0.0,268.15,0.00101689004,268.15
106,12840.0,0.0,268.15,0.0010267543900000001,268.15
107,12960.0,0.0,268.15,0.00103637409,268.15
108,13080.0,0.0,268.15,0.0010461454399999998,268.15
109,13200.0,0.0,268.15,0.0010565162899999999,268.15
110,13320.0,0.0,268.15,0.00106901469,268.15
111,13440.0,0.0,268.15,0.00108168154,268.15
112,13560.0,0.0,268.15,0.0010955807399999997,268.15
113,13680.0,0.0,268.15,0.00110906324,268.15
114,13800.0,0.0,268.15,0.0011190192399999999,268.15
115,13920.0,0.0,268.15,0.0011290007399999999,268.15
116,14040.0,0.0,268.15,0.0011367947399999999,268.15
